enerji_kcal,yag_g,doymus_yag_g,karbonhidrat_g,seker_g,protein_g,tuz_g,lif_g,sodyum_g,nova_grubu,nutriscore_notu,seker_orani,protein_orani,doymus_yag_orani
130.0,7.82608695652174,0.434782608695652,12.1739130434783,0.0,3.47826086956522,0.0978260869565217,3.47826086956522,0.0391304347826087,4.0,B,0.0,0.026551609691337557,0.04926108374384234
28.0,1.0,0.60000002384186,2.2999999523163,1.7000000476837,1.5,0.40000000596046,2.0,0.16,4.0,B,0.5151515370448579,0.05172413793103448,0.30000001192093
25.0,0.5,0.1,3.6,3.6,1.3,0.4,1.2,0.16,3.0,B,0.782608695652174,0.05,0.06666666666666667
81.0,0.0,0.0,19.0,4.6,0.0,0.2,2.4,0.08,4.0,B,0.22999999999999998,0.0,0.0
26.0,0.5,0.3,4.3,0.6,0.7,0.37,0.7,0.148,3.0,B,0.11320754716981132,0.025925925925925925,0.19999999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.005,2.0,0.002,4.0,B,0.0,0.0,0.0
196.0,15.0,4.1,0.5,0.5,17.0,0.23,0.0,0.092,4.0,B,0.3333333333333333,0.08629441624365482,0.25625
114.0,2.94117647058824,1.76470588235294,14.1176470588235,1.17647058823529,8.82352941176471,0.529411764705882,2.05882352941176,0.211764705882353,3.0,B,0.07782101167315163,0.07672634271099747,0.44776119402984993
70.0,0.5,0.1,16.0,14.0,0.5,0.0,2.0,0.0,1.0,B,0.8235294117647058,0.007042253521126761,0.06666666666666667
350.0,2.8,0.7,72.0,0.8,7.5,0.0,2.0,0.0,4.0,B,0.010958904109589041,0.021367521367521368,0.18421052631578946
192.0,7.2,1.2,18.0,1.2,13.0,0.7,2.0,0.28,4.0,B,0.06315789473684211,0.06735751295336788,0.14634146341463417
28.0,0.1,0.0,6.5,1.75,0.4,0.0,2.0,0.0,1.0,B,0.23333333333333334,0.013793103448275864,0.0
356.0,2.3,0.8,76.0,0.5,6.8,0.01,2.2,0.004,1.0,B,0.006493506493506494,0.019047619047619046,0.24242424242424246
39.0,0.3,0.2,5.1,5.0,3.8,0.1,0.5,0.04,1.0,B,0.819672131147541,0.095,0.15384615384615385
94.0,1.7094017094017,0.85470085470085,14.529914529915,8.0,5.1282051282051,0.18162393162393,2.0,0.072649572649572,4.0,B,0.5151348376444533,0.053981106612685265,0.3154574132492107
86.0,0.3,0.1,13.0,11.0,7.8,0.07,0.0,0.028,4.0,B,0.7857142857142857,0.0896551724137931,0.07692307692307693
82.0,2.1,1.1,7.2,0.8,7.7,0.43,1.9,0.172,4.0,B,0.09756097560975611,0.0927710843373494,0.3548387096774194
345.0,1.5,0.3,73.4,0.7,8.0,0.3,2.9,0.12,3.0,B,0.009408602150537633,0.023121387283236993,0.12
284.0,0.0,0.0,71.0,0.0,0.0,0.0,4.0,0.0,1.0,B,0.0,0.0,0.0
132.0,6.60377358490566,0.943396226415094,0.0,0.0,16.9811320754717,1.60377358490566,0.0,0.641509433962264,4.0,B,0.0,0.1276776847779827,0.12406947890818855
115.0,7.69,0.0,0.0,0.0,10.76,1.0,2.0,0.4,4.0,B,0.0,0.09275862068965517,0.0
2157.0,55.0,11.0,10.0,5.0,26.0,0.00025,2.0,0.0001,4.0,B,0.45454545454545453,0.012048192771084338,0.19642857142857142
72.0,1.6,0.9,10.4,10.4,4.0,0.14,0.0,0.056,4.0,B,0.9122807017543859,0.0547945205479452,0.34615384615384615
23.0,1.9,0.2,0.0,0.0,1.0,0.04,0.0,0.016,4.0,B,0.0,0.041666666666666664,0.06896551724137931
1.0,0.0,0.0,0.25,0.0,0.0,0.0005,0.0,0.0002,4.0,B,0.0,0.0,0.0
619.0,48.8,9.6,18.2,7.0,23.0,0.06,7.3,0.024,4.0,B,0.36458333333333337,0.037096774193548385,0.1927710843373494
40.0,1.0,0.7,4.8,4.8,3.1,0.1575,2.0,0.063,4.0,B,0.8275862068965517,0.07560975609756097,0.35
19.0,0.0,0.0,4.4,4.4,0.0,0.03,0.0,0.012,4.0,B,0.8148148148148149,0.0,0.0
34.0,0.5,0.1,4.6,3.9,1.5,1.2,2.7,0.48,3.0,B,0.6964285714285715,0.04285714285714286,0.06666666666666667
108.0,1.9,0.2,18.5,0.9,4.4,0.0,2.8,0.0,4.0,B,0.046153846153846156,0.04036697247706422,0.06896551724137931
346.0,0.6,0.1,78.0,0.2,6.8,0.03,2.0,0.012,1.0,B,0.002531645569620253,0.019596541786743516,0.0625
900.0,100.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,B,0.0,0.0,0.1188118811881188
126.0,3.8,1.0,1.6,0.5,21.0,0.79,0.7,0.316,4.0,B,0.1923076923076923,0.16535433070866143,0.20833333333333334
193.0,10.379746835443,1.64556962025316,0.759493670886076,0.126582278481013,24.0506329113924,1.25,0.0,0.5,3.0,B,0.07194244604316566,0.12397233459480618,0.14460511679644059
23.0,0.1,0.1,2.5,0.5,1.7,0.45,2.8,0.18,1.0,B,0.14285714285714285,0.07083333333333333,0.09090909090909091
124.0,2.8,2.0,16.0,1.6,8.1,0.65,1.0,0.26,1.0,B,0.09411764705882353,0.0648,0.5263157894736842
45.0,1.5,1.1,4.6,4.6,3.3,0.1,2.0,0.04,1.0,B,0.8214285714285714,0.07173913043478261,0.44000000000000006
20.0,1.4,0.2,1.2,0.0,0.72,0.12,2.0,0.048,4.0,B,0.0,0.03428571428571429,0.08333333333333334
59.0,3.2,2.3,4.4,3.3,3.1,0.1,2.0,0.04,3.0,B,0.611111111111111,0.051666666666666666,0.5476190476190476
104.0,2.8,0.342857142857143,13.4571428571429,1.54285714285714,4.0,0.371428571428571,2.0,0.148571428571429,1.0,B,0.1067193675889323,0.0380952380952381,0.09022556390977449
66.0,1.5,0.3,9.7,4.3,2.4,0.08,1.8,0.032,4.0,B,0.40186915887850466,0.03582089552238806,0.12
69.0,0.6,0.2,11.0,5.5,3.2,0.4,2.0,0.16,4.0,B,0.4583333333333333,0.045714285714285714,0.125
30.0,0.2,0.04,6.4,1.0,0.24,0.004,0.4,0.0016,4.0,B,0.13513513513513511,0.007741935483870968,0.03333333333333333
82.0,6.4,0.6,4.4,3.4,0.5,0.7,1.9,0.28,4.0,B,0.6296296296296295,0.006024096385542169,0.08108108108108107
207.0,9.9,1.2,17.0,0.0,11.6,0.53,1.5,0.212,4.0,B,0.0,0.055769230769230765,0.11009174311926605
135.0,3.9,1.2,16.0,2.1,7.9,0.57,2.5,0.228,4.0,B,0.12352941176470589,0.05808823529411765,0.24489795918367344
132.0,2.5,0.4,16.0,2.0,11.0,1.1,2.0,0.44,3.0,B,0.11764705882352941,0.08270676691729323,0.1142857142857143
660.0,59.0,5.0,8.1,4.0,20.0,1.1,8.0,0.44,4.0,B,0.43956043956043955,0.030257186081694403,0.08333333333333333
33.0,0.0,0.0,4.9,4.9,3.3,0.0975,2.0,0.039,1.0,B,0.8305084745762712,0.09705882352941175,0.0
62.0,3.0,2.1,5.0,5.0,3.7,0.119,2.0,0.0476,1.0,B,0.8333333333333334,0.05873015873015873,0.525
46.0,1.5,0.9,4.8,4.8,3.3,0.11,0.0,0.044,1.0,B,0.8275862068965517,0.0702127659574468,0.36
60.0,0.5,0.1,12.0,12.0,1.1,1.0,2.0,0.4,4.0,B,0.9230769230769231,0.018032786885245903,0.06666666666666667
31.0,2.6,0.3,0.6,0.5,1.2,0.1175,2.0,0.047,4.0,B,0.3125,0.0375,0.08333333333333333
810.0,90.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,B,0.0,0.0,0.15384615384615385
391.0,3.6,0.6,79.9,0.9,8.0,0.3,3.4,0.12,1.0,B,0.011124845488257108,0.02040816326530612,0.13043478260869565
65.0,1.22448979591837,0.0,10.2040816326531,0.0,3.26530612244898,0.673469387755102,1.22448979591837,0.269387755102041,4.0,B,0.0,0.04947433518862091,0.0
64.0,0.5,0.3,4.9,4.6,10.0,0.24,2.0,0.096,4.0,B,0.7796610169491525,0.15384615384615385,0.19999999999999998
55.0,1.2,0.7,7.7,7.0,3.3,0.1475,2.0,0.059,4.0,B,0.8045977011494253,0.05892857142857143,0.3181818181818181
139.0,9.3,4.1,1.0,1.0,12.9,0.3,0.0,0.12,1.0,B,0.5,0.09214285714285715,0.3980582524271844
358.0,1.5,0.3,79.0,0.0,6.5,0.0,1.1,0.0,4.0,B,0.0,0.018105849582172703,0.12
349.0,0.8,0.2,77.9,0.0,7.3,0.0,2.0,0.0,1.0,B,0.0,0.020857142857142855,0.11111111111111112
237.0,15.0,2.0,13.0,0.6,14.0,0.76,0.5,0.304,4.0,B,0.04285714285714286,0.058823529411764705,0.125
159.0,14.1110065851364,1.88146754468485,4.70366886171214,0.940733772342427,6.58513640639699,0.317497648165569,1.88146754468485,0.126999059266228,3.0,B,0.16493485073395994,0.041157102539981186,0.1245097428873807
828.0,92.0,7.1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,B,0.0,0.0,0.07634408602150537
118.0,3.3457249070632,1.30111524163569,14.1263940520446,0.0,8.17843866171004,0.724907063197026,0.371747211895911,0.28996282527881,4.0,B,0.0,0.06872637530848773,0.2994011976047907
900.0,100.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,B,0.0,0.0,0.9108910891089109
40.0,2.0,0.3,3.3,2.5,2.2,0.000275,0.0,0.00011,4.0,B,0.5813953488372093,0.05365853658536586,0.09999999999999999
56.0,1.6,1.0,6.9,6.9,3.4,0.09,2.0,0.036,4.0,B,0.8734177215189873,0.05964912280701754,0.3846153846153846
175.0,15.0,3.5,6.7,0.0,1.5,0.8,4.8,0.32,4.0,B,0.0,0.008522727272727272,0.21875
53.0,1.8,1.2,3.7,3.7,4.8,0.12,1.473,0.048,1.0,B,0.7872340425531915,0.08888888888888889,0.4285714285714286
110.0,2.1,0.3,15.2,3.5,6.9,0.6,2.0,0.24,1.0,B,0.2160493827160494,0.062162162162162166,0.0967741935483871
117.0,0.5,0.0,25.0,0.0,2.5,0.28,2.0,0.112,3.0,B,0.0,0.0211864406779661,0.0
67.0,1.6,0.75,7.85,1.3,4.725,0.4575,1.5,0.183,1.0,B,0.14689265536723164,0.06948529411764705,0.28846153846153844
45.0,1.52,1.0,4.72,4.72,3.2,0.25,2.0,0.1,1.0,B,0.8251748251748252,0.06956521739130435,0.3968253968253968
333.0,0.0,0.0,83.3333333333333,0.0,0.0,0.0,83.3333333333333,0.0,4.0,B,0.0,0.0,0.0
90.0,2.5,1.5,11.4,6.0,4.7,0.0,1.4,0.0,4.0,B,0.48387096774193544,0.05164835164835165,0.42857142857142855
73.0,1.5,1.0,10.0,10.0,3.8,0.1,2.0,0.04,4.0,B,0.9090909090909091,0.05135135135135135,0.4
418.0,0.187948,0.108812,4.936108,4.876756,3.244576,0.460892,0.0,0.15,3.0,B,0.8215409827449232,0.007743618138424821,0.09159660187146239
29.0,0.0,0.0,6.25,5.4166666666667,0.83333333333333,0.15625,0.41666666666667,0.0625,1.0,B,0.7471264367816137,0.02777777777777767,0.0
416.0,14.0,2.7,57.0,14.0,10.0,0.01,13.0,0.004,4.0,B,0.2413793103448276,0.023980815347721823,0.18000000000000002
246.0,12.0,0.9,16.0,2.4,17.0,1.18,3.1,0.472,4.0,B,0.1411764705882353,0.06882591093117409,0.06923076923076923
30.0,0.615384615384615,0.307692307692308,4.30769230769231,2.76923076923077,2.15384615384615,0.115384615384615,0.615384615384615,0.0461538461538462,1.0,B,0.5217391304347825,0.06947890818858549,0.19047619047619072
184.0,11.9,1.8,8.0,0.0,10.1,0.775,1.0,0.31,4.0,B,0.0,0.05459459459459459,0.13953488372093023
4.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.08,1.0,B,0.0,0.0,0.0
60.0,3.3,2.0,4.5,2.8,3.2,0.5,0.5,0.2,1.0,B,0.509090909090909,0.05245901639344262,0.46511627906976744
85.0,3.71747211895911,2.97397769516729,4.08921933085502,0.743494423791821,8.92193308550186,0.4182156133829,1.48698884758364,0.16728624535316,4.0,B,0.14609203798392972,0.10374340797095187,0.6304176516942479
21.0,0.0,0.0,5.45454545454545,0.303030303030303,0.0,0.0598484848484848,0.0,0.0239393939393939,1.0,B,0.04694835680751176,0.0,0.0
114.0,4.26038567679269,2.17540502639044,7.40740908668154,0.714285714285714,2.45579020182292,0.243871413167314,1.96202327183315,0.15,4.0,B,0.08495907680015691,0.021354697407155825,0.4135447779024458
100.0,6.66666666666667,0.666666666666667,6.66666666666667,6.66666666666667,0.0,0.0333333333333333,0.0,0.0133333333333333,4.0,B,0.8695652173913044,0.0,0.08695652173913045
192.0,1.9,0.2,40.0,0.0,3.3,0.3,0.7,0.12,4.0,B,0.0,0.01709844559585492,0.06896551724137931
369.0,2.5,0.5,78.0,4.1,8.1,0.006325,1.6,0.000995,4.0,B,0.05189873417721518,0.02189189189189189,0.14285714285714285
73.0,3.5,2.4,5.3,5.3,4.4,0.1,2.0,0.04,1.0,B,0.8412698412698413,0.05945945945945946,0.5333333333333333
49.0,0.5,0.0,7.6,5.9,1.8,1.1,1.7,0.44,4.0,B,0.6860465116279071,0.036000000000000004,0.0
34.0,0.5,0.3,3.7,3.7,3.7,0.275,2.0,0.11,3.0,B,0.7872340425531915,0.10571428571428572,0.19999999999999998
21.0,0.5,0.1,2.7,2.7,1.5,0.835,2.0,0.334,1.0,B,0.7297297297297297,0.06818181818181818,0.06666666666666667
147.0,9.1,0.8,9.7,0.5,5.8,0.74,1.5,0.296,4.0,B,0.04672897196261683,0.03918918918918919,0.07920792079207921
69.0,3.3,0.4,7.2,6.9,1.0,1.325,3.6,0.53,3.0,B,0.8414634146341464,0.014285714285714285,0.0930232558139535
77.0,3.0,1.95,1.5,0.0,11.0,0.875,2.0,0.35,1.0,B,0.0,0.14102564102564102,0.4875
440.0,12.0,1.1,69.0,3.3,10.0,0.7875,5.3,0.315,4.0,B,0.04714285714285714,0.022675736961451247,0.08461538461538462
0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.004,1.0,B,0.0,0.0,0.0
29.0,0.1,0.03,3.8,3.8,3.3,0.1,2.0,0.04,4.0,B,0.7916666666666666,0.11,0.027272727272727268
62.0,1.2,0.8,10.1,9.9,2.7,0.12,0.0,0.048,1.0,B,0.891891891891892,0.04285714285714286,0.36363636363636365
267.0,4.6,0.4,46.7,4.8,8.3,0.6,3.6,0.24,1.0,B,0.10062893081761005,0.030970149253731347,0.07142857142857144
15.0,0.0,0.0,1.0,0.5,1.5,0.3,0.0,0.12,4.0,B,0.25,0.09375,0.0
884.0,99.900001525879,13.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,2.0,B,0.0,0.0,0.13676907811736308
154.0,14.0,3.1,5.1,0.9,2.5,0.7875,0.7,0.315,4.0,B,0.1475409836065574,0.016129032258064516,0.20666666666666667
194.0,9.33,0.833333333333333,5.5,2.0,20.9,1.525,2.42,0.61,1.0,B,0.3076923076923077,0.10717948717948718,0.0806711842529848
31.0,0.0,0.0,3.0,2.1,2.1,0.01,3.4,0.004,1.0,B,0.525,0.065625,0.0
51.0,0.3,0.0,15.0,4.9,0.5,0.01,1.6,0.004,1.0,B,0.30625,0.009615384615384616,0.0
632.0,50.4,12.0,14.0,0.0,30.6,0.0,6.2,0.0,1.0,B,0.0,0.04834123222748815,0.23346303501945526
355.0,1.4,0.3,72.0,4.0,12.0,0.0,2.0,0.0,1.0,B,0.0547945205479452,0.033707865168539325,0.125
182.0,9.5,1.6,0.0,0.0,24.0,1.1,2.0,0.44,3.0,B,0.0,0.13114754098360656,0.1523809523809524
67.0,1.3,0.0,9.5,8.8,3.8,0.1,0.0,0.04,4.0,B,0.8380952380952381,0.055882352941176466,0.0
436.0,13.0,3.0,68.0,9.9,8.1,0.01,12.0,0.004,1.0,B,0.14347826086956522,0.018535469107551487,0.21428571428571427
158.0,5.8,0.5,9.0,1.2,17.0,1.4,2.0,0.56,1.0,B,0.12,0.1069182389937107,0.07352941176470588
19.0,1.1,0.1,1.6,1.6,0.5,0.0875,2.0,0.035,4.0,B,0.6153846153846154,0.025,0.047619047619047616
179.0,11.0,1.0,11.0,2.7,6.8,1.1,4.3,0.44,4.0,B,0.225,0.03777777777777778,0.08333333333333333
47.0,1.5,1.0,4.9,4.9,3.4,0.1275,0.0,0.051,1.0,B,0.8305084745762712,0.07083333333333333,0.4
233.0,7.8,1.1,30.0,0.4,4.7,1.2,12.0,0.48,4.0,B,0.012903225806451613,0.020085470085470087,0.125
234.0,0.952380952380952,0.158730158730159,44.2857142857143,2.22222222222222,9.84126984126984,1.30952380952381,4.92063492063492,0.523809523809524,1.0,B,0.04907115317209948,0.041877744005403575,0.08130081300813023
88.0,2.0,1.2,4.8,4.0,12.0,0.56,2.0,0.224,4.0,B,0.6896551724137931,0.1348314606741573,0.39999999999999997
94.0,3.52941176470588,1.96078431372549,3.52941176470588,1.56862745098039,12.5882352941176,1.06862745098039,1.2,0.427450980392157,4.0,B,0.346320346320346,0.13250773993808002,0.432900432900433
34.0,0.1,0.1,4.5,3.2,2.9,0.0975,1.6,0.039,4.0,B,0.5818181818181819,0.08285714285714285,0.09090909090909091
42.0,0.1,0.1,6.1,5.1,4.1,0.1,1.5,0.04,1.0,B,0.7183098591549295,0.09534883720930232,0.09090909090909091
642.0,55.05,4.66,11.59,0.0,25.1,0.001925,2.0,0.00077,1.0,B,0.0,0.039035769828926904,0.08314005352363961
24.0,0.8,0.6,2.2,0.0,1.6,0.0,0.0,0.0,1.0,B,0.0,0.064,0.3333333333333333
81.0,2.5,1.2,0.6,0.5,14.0,0.95,2.0,0.38,1.0,B,0.3125,0.17073170731707318,0.34285714285714286
45.0,1.5,1.0,4.9,4.9,3.5,0.0975,2.0,0.039,1.0,B,0.8305084745762712,0.07608695652173914,0.4
72.0,1.4,1.0,11.6,10.8,2.8,0.1,2.0,0.04,4.0,B,0.8571428571428572,0.03835616438356164,0.4166666666666667
87.0,0.5,0.1,12.0,0.5,6.5,0.01,4.0,0.004,1.0,B,0.038461538461538464,0.07386363636363637,0.06666666666666667
55.0,3.0,1.9,3.7,1.7,3.0,0.5,2.0,0.2,1.0,B,0.36170212765957444,0.05357142857142857,0.475
194.0,3.7,0.7,33.0,2.5,6.5,0.44,1.2,0.176,3.0,B,0.07352941176470588,0.03333333333333333,0.14893617021276595
46.0,1.5,1.0,4.8,4.8,3.4,0.0875,2.0,0.035,1.0,B,0.8275862068965517,0.07234042553191489,0.4
402.0,6.8,0.7,70.0,2.2,13.0,0.96,4.3,0.384,1.0,B,0.03098591549295775,0.03225806451612903,0.08974358974358974
49.0,1.3,0.2,8.3,4.1,0.5,0.0875,1.0,0.035,4.0,B,0.4408602150537634,0.01,0.08695652173913045
40.0,0.1,0.0,9.1,8.2,0.1,0.0,2.0,0.0,4.0,B,0.8118811881188118,0.0024390243902439024,0.0
141.0,3.54,1.72,24.45,0.5,3.06,0.0737,2.0,0.02948,1.0,B,0.019646365422396856,0.021549295774647887,0.3788546255506608
150.0,0.0,0.0,33.3333333333333,0.0,3.33333333333333,0.541666666666667,0.833333333333333,0.216666666666667,4.0,B,0.0,0.022075055187637947,0.0
101.0,3.24074074074074,1.38888888888889,12.962962962963,0.0,6.01851851851852,0.868055555555556,1.38888888888889,0.347222222222222,4.0,B,0.0,0.05900508351488745,0.32751091703056795
88.0,2.21238938053097,1.32743362831858,7.9646017699115,3.53982300884956,10.6194690265487,0.79646017699115,2.65486725663717,0.31858407079646,4.0,B,0.3948667324777892,0.11931987670279438,0.41322314049586695
160.0,11.0,1.57,7.45,0.0,7.84,0.715279546924297,1.57,0.286111818769719,4.0,B,0.0,0.04869565217391304,0.13083333333333333
61.0,1.32277465211027,0.220462442018378,8.15711035467998,0.0486672057435713,4.40924884036755,0.639341081853296,2.20462442018378,0.255736432741318,4.0,B,0.005314690318076013,0.07111691678012176,0.09491340101291579
132.0,4.6,2.0,16.8,1.9,5.5,0.51,2.0,0.204,1.0,B,0.10674157303370786,0.041353383458646614,0.35714285714285715
34.0,0.2,0.0,4.8,4.8,3.2,0.1,2.0,0.04,1.0,B,0.8275862068965517,0.09142857142857143,0.0
297.0,1.2,0.3,41.3,2.3,21.2,0.0,2.0,0.0,1.0,B,0.054373522458628844,0.07114093959731543,0.13636363636363635
45.0,2.0,0.2,1.3,0.5,5.5,0.75,0.0,0.3,3.0,B,0.2173913043478261,0.11956521739130435,0.06666666666666667
84.0,0.8,0.07,11.7,0.7,4.0,0.35,2.0,0.14,1.0,B,0.05511811023622047,0.047058823529411764,0.03888888888888889
356.0,3.9,0.6,64.0,4.2,12.0,0.01,2.0,0.004,1.0,B,0.06461538461538462,0.03361344537815126,0.12244897959183672
824.0,91.6,13.3,0.0,0.0,0.0,0.0,2.0,0.0,2.0,B,0.0,0.0,0.14362850971922247
179.0,7.1,0.8,16.0,0.5,13.0,0.91,0.5,0.364,4.0,B,0.029411764705882353,0.07222222222222222,0.09876543209876544
64.0,3.6,2.0,4.7,4.5,3.2,0.1,2.0,0.04,1.0,B,0.7894736842105263,0.04923076923076923,0.4347826086956522
82.0,0.0,0.0,12.0,11.0,8.3,0.07,0.0,0.028,4.0,B,0.8461538461538461,0.1,0.0
147.0,6.2,1.6,1.9,0.0,21.0,1.5,2.0,0.6,1.0,B,0.0,0.14189189189189189,0.22222222222222224
29.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,0.0,1.0,B,0.8888888888888888,0.0,0.0
46.0,1.6,1.0,4.8,4.8,3.1,0.125,0.0,0.05,4.0,B,0.8275862068965517,0.06595744680851064,0.3846153846153846
824.0,100.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,B,0.0,0.0,0.1485148514851485
571.0,45.0,8.5,23.0,8.5,17.0,0.04,3.2,0.016,1.0,B,0.3541666666666667,0.02972027972027972,0.18478260869565216
50.0,0.0,0.0,10.833333333333,4.1666666666667,1.6666666666667,0.25,1.6666666666667,0.1,4.0,B,0.35211267605635077,0.03267973856209216,0.0
121.0,2.7,0.3,21.0,0.5,2.1,0.17,2.2,0.068,4.0,B,0.022727272727272728,0.01721311475409836,0.08108108108108107
12.0,0.5,0.1,1.5,1.0,1.0,0.6,2.0,0.24,1.0,B,0.4,0.07692307692307693,0.06666666666666667
42.0,1.06382978723404,0.797872340425532,5.31914893617021,4.78723404255319,3.19148936170213,0.0,0.0,0.0,1.0,B,0.7575757575757577,0.07422068283028209,0.38659793814433047
355.0,3.33333333333333,0.666666666666667,75.5555555555556,0.0,8.88888888888889,0.0,4.44444444444444,0.0,1.0,B,0.0,0.024968789013732836,0.15384615384615402
269.0,21.0,3.8,0.1,0.1,20.0,0.65,2.0,0.26,3.0,B,0.09090909090909091,0.07407407407407407,0.17272727272727273
23.0,0.0,0.0,5.5,5.0,0.3,0.1,2.0,0.04,4.0,B,0.7692307692307693,0.012499999999999999,0.0
33.0,0.0,0.0,5.41666666666667,0.0,3.33333333333333,0.04375,0.0,0.04375,1.0,B,0.0,0.09803921568627441,0.0
44.0,1.0,0.6,4.8,4.8,3.6,0.12,2.0,0.048,1.0,B,0.8275862068965517,0.08,0.3
828.0,91.6,14.1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,B,0.0,0.0,0.15226781857451405
155.0,2.1,0.3,25.0,3.5,5.5,0.05,2.0,0.02,1.0,B,0.1346153846153846,0.035256410256410256,0.0967741935483871
20.0,1.4,0.1,0.9,0.0,0.7,0.1,0.6,0.04,1.0,B,0.0,0.03333333333333333,0.04166666666666667
100.0,0.4,0.1,11.0,1.0,7.2,0.72,2.0,0.288,3.0,B,0.08333333333333333,0.0712871287128713,0.07142857142857144
70.0,1.5,1.0,10.0,10.0,4.0,0.13,2.0,0.052,1.0,B,0.9090909090909091,0.056338028169014086,0.4
5.0,49.9,0.0,5.1,4.1,23.2,1.0,2.0,0.4,1.0,B,0.6721311475409836,3.8666666666666667,0.0
95.0,5.0,3.4,4.0,4.0,8.4,0.000225,2.0,9e-05,1.0,B,0.8,0.08750000000000001,0.5666666666666667
1.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,1.0,B,0.0,0.1,0.0
70.0,4.11764705882353,2.35294117647059,5.29411764705882,4.11764705882353,3.52941176470588,0.0404411764705882,0.0,0.0161764705882353,1.0,B,0.6542056074766359,0.04971002485501239,0.45977011494252906
855.0,95.153,14.029,0.0,0.0,0.002,0.0,0.0,0.15,2.0,B,0.0,2.3364485981308413e-06,0.1459028839453787
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,0.0,0.0,0.0
141.0,11.1764705882353,5.88235294117647,2.94117647058824,1.17647058823529,8.23529411764706,0.882352941176471,1.17647058823529,0.352941176470588,3.0,B,0.29850746268656575,0.057995028997514506,0.48309178743961323
167.0,5.9,0.7,14.0,0.5,14.0,0.81,0.9,0.324,1.0,B,0.03333333333333333,0.08333333333333333,0.10144927536231883
5.0,7.5,5.0,15.0,15.0,10.0,0.0,15.0,0.0,1.0,B,0.9375,1.6666666666666667,0.5882352941176471
120.0,2.9,0.3,20.0,0.5,2.3,0.18,2.3,0.072,1.0,B,0.023809523809523808,0.019008264462809916,0.07692307692307693
108.0,2.59075444017854,0.343352998095952,15.7005961856603,2.55954053126073,4.61965851983644,0.558728969628867,1.65433717264413,0.223491587851547,3.0,B,0.15326042871801415,0.042382188255380183,0.09562140876413698
65.0,0.4,0.3,3.7,3.7,10.0,0.0975,2.0,0.039,1.0,B,0.7872340425531915,0.15151515151515152,0.2142857142857143
152.0,7.8,1.2,2.0,0.1,17.0,1.1,0.0,0.44,1.0,B,0.03333333333333333,0.1111111111111111,0.13636363636363635
36.0,1.0,0.63,3.9,3.9,2.9,0.05,2.0,0.02,1.0,B,0.7959183673469387,0.07837837837837838,0.315
108.0,1.6,0.6,3.3,1.5,20.1,1.5,2.0,0.6,4.0,B,0.3488372093023256,0.18440366972477065,0.23076923076923075
227.0,15.0,1.9,0.5,0.5,16.9,1.0,1.3,0.4,1.0,B,0.3333333333333333,0.07412280701754385,0.11875
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,B,0.0,0.0,0.0
58.0,3.0,1.9,4.5,4.5,3.2,0.1475,2.0,0.059,1.0,B,0.8181818181818182,0.054237288135593226,0.475
93.0,3.5,2.2,2.8,2.8,12.0,0.6,2.0,0.24,3.0,B,0.7368421052631579,0.1276595744680851,0.48888888888888893
13.0,0.5,0.0,3.6,1.1,0.6,0.01,0.0,0.004,4.0,B,0.23913043478260873,0.04285714285714286,0.0
126.0,2.7,0.3,22.0,1.6,2.5,0.55,0.0,0.22,4.0,B,0.06956521739130435,0.01968503937007874,0.08108108108108107
624.0,51.0,8.7,9.9,6.1,28.0,0.5,8.1,0.2,1.0,B,0.5596330275229358,0.0448,0.1673076923076923
349.0,0.6,0.4,74.0,1.5,8.3,0.15,2.0,0.06,4.0,B,0.02,0.023714285714285716,0.25
50.0,1.8,1.1,5.6,4.5,3.0,0.13,0.0,0.052,1.0,B,0.6818181818181819,0.058823529411764705,0.3928571428571429
107.0,0.5,0.0,19.0,15.0,5.0,0.07,4.3,0.028,1.0,B,0.75,0.046296296296296294,0.0
40.0,0.9,0.6,4.7,4.7,3.2,0.1,2.0,0.04,1.0,B,0.8245614035087719,0.07804878048780488,0.3157894736842105
188.0,11.0,1.0,10.0,1.9,13.0,0.92,0.9,0.368,4.0,B,0.17272727272727273,0.06878306878306878,0.08333333333333333
81.0,0.0,0.0,12.0,11.2,8.3,0.1375,0.0,0.055,4.0,B,0.8615384615384615,0.10121951219512196,0.0
42.0,0.5,0.1,6.8,6.8,2.0,0.11,2.0,0.044,1.0,B,0.8717948717948718,0.046511627906976744,0.06666666666666667
